"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	13	105391	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	10	106767	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	14	109135	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	15	105341	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	18	107671	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	34	106253	32.0
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	19	106886	Unreliable
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	25	107402	23.3
	"Florida"	"12"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	32	109117	29.3
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	10	99459	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	14	106880	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	20	106710	18.7
	"Florida"	"12"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	18	108492	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	18	98768	Unreliable
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	24	100192	24.0
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	20	108585	18.4
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	38	107792	35.3
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	29	108453	26.7
	"Florida"	"12"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	24	109832	21.9
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	11	101286	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	21	107897	19.5
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	20	108313	18.5
	"Florida"	"12"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	19	108580	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	99554	Unreliable
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	21	101543	20.7
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	30	102665	29.2
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	31	109672	28.3
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	36	108670	33.1
	"Florida"	"12"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	33	109816	30.1
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	14	102282	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	13	103683	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	17	109431	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	16	110498	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	17	94713	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	15	97729	Unreliable
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	28	102037	27.4
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	25	103807	24.1
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	30	110689	27.1
	"Florida"	"12"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	34	110414	30.8
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	15	101498	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	22	103406	21.3
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	11	104259	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	26	110509	23.5
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	16	93228	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	15	94925	Unreliable
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	28	100319	27.9
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	20	102750	19.5
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	44	104022	42.3
	"Florida"	"12"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	31	111421	27.8
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	15	97405	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	16	102910	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	13	104667	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	19	106294	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	10	16572	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	19	93068	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	19	96593	Unreliable
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	36	96021	37.5
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	31	101432	30.6
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	29	103698	28.0
	"Florida"	"12"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	31	105776	29.3
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	10	90095	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	18	99077	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	13	99082	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	19	104475	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	15	106791	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	20	87328	22.9
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	17	89821	Unreliable
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	26	97527	26.7
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	29	97167	29.8
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	34	102641	33.1
	"Florida"	"12"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	41	105623	38.8
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	15	100764	Unreliable
	"Florida"	"12"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	23	106319	21.6
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	85889	Unreliable
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	19	88756	Unreliable
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	23	92454	24.9
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	26	98675	26.3
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	30	98129	30.6
	"Florida"	"12"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	30	104013	28.8
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	11	93363	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	14	102207	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	15	102283	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11	81545	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	23	85617	26.9
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	19	89945	Unreliable
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	22	93241	23.6
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	26	99437	26.1
	"Florida"	"12"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	31	99307	31.2
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	16	98380	Unreliable
	"Florida"	"12"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	24	104122	23.0
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	83187	Unreliable
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	22	87088	25.3
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	25	91084	27.4
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	28	94286	29.7
	"Florida"	"12"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	34	100922	33.7
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	17	96213	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	18	99936	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	12	85453	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	17	85243	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	87824	Unreliable
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	26	91304	28.5
	"Florida"	"12"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	20	94870	21.1
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	10	91820	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	18	98619	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	82292	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	82569	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	14	86426	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	86599	Unreliable
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	23	89029	25.8
	"Florida"	"12"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	45	93122	48.3
	"Florida"	"12"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	11	95594	Unreliable
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	86504	Unreliable
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	19	87428	Unreliable
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	19	87531	Unreliable
	"Florida"	"12"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	27	90157	29.9
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	86115	Unreliable
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	15	88631	Unreliable
	"Florida"	"12"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	89070	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	13	96865	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	87975	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	87543	Unreliable
	"Florida"	"12"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	19	90242	Unreliable
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	70849	Unreliable
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	89445	Unreliable
	"Florida"	"12"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	88580	Unreliable
	"Florida"	"12"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	94843	Unreliable
	"Florida"	"12"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	92357	Unreliable
	"Georgia"	"13"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	48101	Unreliable
	"Georgia"	"13"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	47626	Unreliable
	"Georgia"	"13"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	46009	Unreliable
	"Georgia"	"13"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	47653	Unreliable
	"Illinois"	"17"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	73398	Unreliable
	"Illinois"	"17"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	72435	Unreliable
	"Illinois"	"17"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	70699	Unreliable
	"Illinois"	"17"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	71623	Unreliable
	"Illinois"	"17"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	66909	Unreliable
	"Illinois"	"17"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	71217	Unreliable
	"Illinois"	"17"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	68354	Unreliable
	"Illinois"	"17"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	72232	Unreliable
	"Illinois"	"17"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	12	67887	Unreliable
	"Illinois"	"17"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13	68228	Unreliable
	"Illinois"	"17"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	15	72992	Unreliable
	"Illinois"	"17"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	68530	Unreliable
	"Illinois"	"17"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	16	69092	Unreliable
	"Illinois"	"17"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	16	68699	Unreliable
	"Illinois"	"17"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	72167	Unreliable
	"Illinois"	"17"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	67099	Unreliable
	"Illinois"	"17"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	67986	Unreliable
	"Illinois"	"17"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	68496	Unreliable
	"Illinois"	"17"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	68334	Unreliable
	"Illinois"	"17"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	66110	Unreliable
	"Illinois"	"17"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	69044	Unreliable
	"Illinois"	"17"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	76285	Unreliable
	"Illinois"	"17"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	68647	Unreliable
	"Illinois"	"17"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	73045	Unreliable
	"Illinois"	"17"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	14	79165	Unreliable
	"Illinois"	"17"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	18	75876	Unreliable
	"Illinois"	"17"	"32 years"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	10	12477	Unreliable
	"Illinois"	"17"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	79213	Unreliable
	"Illinois"	"17"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	71545	Unreliable
	"Illinois"	"17"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	13	73480	Unreliable
	"Illinois"	"17"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	72553	Unreliable
	"Illinois"	"17"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	73438	Unreliable
	"Illinois"	"17"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	78512	Unreliable
	"Illinois"	"17"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	14	79561	Unreliable
	"Illinois"	"17"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	72802	Unreliable
	"Illinois"	"17"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	72000	Unreliable
	"Illinois"	"17"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	77601	Unreliable
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	10	14098	Unreliable
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	10	13792	Unreliable
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	19	83690	Unreliable
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	81763	Unreliable
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	74541	Unreliable
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	72368	Unreliable
	"Illinois"	"17"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	72255	Unreliable
	"Illinois"	"17"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	10	13183	Unreliable
	"Illinois"	"17"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	12	13379	Unreliable
	"Illinois"	"17"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	16	80248	Unreliable
	"Illinois"	"17"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11	79732	Unreliable
	"Illinois"	"17"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	17	74111	Unreliable
	"Illinois"	"17"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	71054	Unreliable
	"Illinois"	"17"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	10	13135	Unreliable
	"Illinois"	"17"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	12	12196	Unreliable
	"Illinois"	"17"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	82477	Unreliable
	"Illinois"	"17"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	12	80735	Unreliable
	"Illinois"	"17"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	80043	Unreliable
	"Illinois"	"17"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	79066	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	13	13290	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	10	13086	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	18	82492	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	82031	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	80148	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	79562	Unreliable
	"Illinois"	"17"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	72846	Unreliable
	"Illinois"	"17"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	12	83725	Unreliable
	"Illinois"	"17"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	14	83015	Unreliable
	"Illinois"	"17"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	18	81358	Unreliable
	"Illinois"	"17"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	79649	Unreliable
	"Illinois"	"17"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	77915	Unreliable
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	13	14376	Unreliable
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	11	13608	Unreliable
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	14	13331	Unreliable
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	84663	Unreliable
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	82212	Unreliable
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	80497	Unreliable
	"Illinois"	"17"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	21	78002	26.9
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	13	13119	Unreliable
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	12	14408	Unreliable
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	13	13425	Unreliable
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	20	80908	24.7
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	12	80640	Unreliable
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	84517	Unreliable
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	18	81842	Unreliable
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	16	80134	Unreliable
	"Illinois"	"17"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	22	78430	28.1
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	12	13106	Unreliable
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	15	13354	Unreliable
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	10	13160	Unreliable
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	15	81171	Unreliable
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	12	81844	Unreliable
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	80936	Unreliable
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	84085	Unreliable
	"Illinois"	"17"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	21	81259	25.8
